"","Observer.ID","Route.ID","Year","Visit","Date","Point.ID","Point.Start.Time","Shrub.Cover","Shrub.Height","Cheatgrass.Cover","Trees.Count","Species","Minute","Distance","How.Detected","Song.Also","Direction","Sex","Group.Size","Temp.Start","Temp.End","Wind.Start","Wind.End","Sky.End","X.Coord","Y.Coord","Notes"
"1","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"VESP",1,19,"S","","NW","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"2","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"VESP",1,23,"S","","W","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"3","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"WEME",1,37,"S","","S","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"4","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"BRSP",1,28,"S","","N","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"5","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"VESP",1,15,"S","","E","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"6","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"BRSP",1,49,"S","","NE","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"7","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"WEME",1,71,"S","","SE","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"8","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"CHUK",2,55,"V","","SE","U",7,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"9","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"BRSP",3,63,"S","","S","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"10","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"BRSP",4,20,"S","","NW","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"11","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"GTTO",4,85,"S","","SW","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"12","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"VESP",5,90,"S","","N","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"13","rory_eggleston","UT-B16","Y3","V1","20240514","14","06:13",8,"25-50cm",1,0,"LAZB",6,46,"S","","NE","U",NA,5,18,0,2,"Clear",-113.98492600365,41.863698356363,". "
"14","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"BRSP",1,64,"S","","W","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"15","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"WEME",1,13,"S","","E","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"16","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"BRSP",1,38,"S","","S","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"17","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"LAZB",1,33,"S","","SE","M",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"18","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"VESP",2,54,"S","","N","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"19","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"BRSP",2,43,"S","","SE","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"20","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"GRAP",3,39,"V","","NE","U",2,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"21","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"BRSP",3,60,"V","Y","E","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"22","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"VESP",4,72,"S","","SE","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"23","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"GRAP",4,86,"C","","NW","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"24","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"NOBI",5,NA,"","","","",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"25","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"BRSP",6,66,"S","","NW","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"26","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"LASP",6,141,"S","","W","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"27","rory_eggleston","UT-B16","Y3","V1","20240514","13","06:31",8,"25-50cm",0,0,"GRAP",6,59,"C","","E","U",NA,5,18,0,2,"Clear",-113.981819011025,41.863745853796,". "
"28","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"GTTO",1,28,"V","Y","E","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"29","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"BRSP",1,32,"S","","NW","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"30","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"WEME",1,105,"S","","N","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"31","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"WEME",1,115,"S","","NE","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"32","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"VESP",1,37,"S","","NE","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"33","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"GTTO",2,48,"S","","SW","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"34","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"BHCO",2,65,"S","","N","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"35","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"VESP",3,26,"S","","N","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"36","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"GTTO",3,51,"S","","W","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"37","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"LAZB",4,47,"S","","S","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"38","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"VESP",4,56,"S","","SW","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"39","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"GTTO",5,134,"S","","NE","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"40","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"NRWS",6,38,"V","","N","U",9,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"41","rory_eggleston","UT-B16","Y3","V1","20240514","15","06:51",7,"50-100cm",0,0,"GTTO",6,44,"V","Y","N","U",NA,5,18,0,2,"Clear",-113.978874019031,41.8638777458742,". "
"42","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"VESP",1,38,"S","","N","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"43","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"GTTO",1,22,"S","","NE","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"44","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"GTTO",1,61,"S","","S","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"45","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"BRSP",1,87,"S","","E","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"46","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"ROWR",1,141,"S","","SE","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"47","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"GTTO",1,74,"S","","W","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"48","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"LAZB",2,57,"S","","S","M",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"49","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"BRSP",3,32,"S","","W","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"50","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"VESP",4,110,"S","","NW","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"51","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"ROWR",4,94,"S","","S","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"52","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"GRAP",5,42,"V","","SW","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"53","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"BRSP",5,132,"S","","SE","U",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"54","rory_eggleston","UT-B16","Y3","V1","20240514","16","07:15",9,"50-100cm",0,0,"NOBI",6,NA,"","","","",NA,5,18,0,2,"Clear",-113.975830421076,41.8639533567779,". "
"55","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"WEME",1,62,"S","","E","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"56","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"VESP",1,18,"V","Y","E","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"57","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"WEME",1,73,"S","","S","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"58","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"GTTO",1,92,"S","","NE","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"59","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"VESP",1,39,"S","","SW","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"60","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"BRSP",1,88,"S","","NE","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"61","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"BRSP",1,57,"S","","N","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"62","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"CORA",2,550,"C","","NE","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"63","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"BRSP",3,6,"V","Y","W","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"64","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"WEME",4,12,"S","","W","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"65","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"ROWR",5,102,"S","","SE","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"66","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"GTTO",5,43,"S","","N","U",NA,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
"67","rory_eggleston","UT-B16","Y3","V1","20240514","12","07:37",8,"25-50cm",0,0,"BRSP",5,101,"V","","NE","U",2,5,18,0,2,"Clear",-113.976186489755,41.8661123636793,". Pt moved a few (~4m) to east because of deep mushy snow drift"
