"","Observer.Name","Route.ID","Year","Visit.Number","Date","Start.Temperature..Celcius.","End.Temperature..Celcius.","Wind.Start","Wind.End","Sky.End","Point..","Start.Time.at.Point","X4.Letter.Species.Code","Radial.Distance..m.","How.Detected.","Direction","Sex","Number.of.Birds.in.Group","Point.Notes","Route.Notes","x.x","y.x"
"1","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","WEME",74,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"2","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",83,"S","W","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"3","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",65,"S","S","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"4","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",55,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"5","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","WEME",98,"S","E","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"6","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",75,"S","E","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"7","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","WEME",112,"S","W","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"8","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","LASP",41,"S","NW","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"9","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","SAGS",490,"S","SW","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"10","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",78,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"11","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","MODO",290,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"12","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","SPTO",47,"S","SW","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"13","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","CHUK",655,"S","NE","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"14","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","WEME",137,"S","NW","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"15","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","BRSP",79,"S","S","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"16","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","SPTO",64,"S","SW","U",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"17","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,13,"05:37","NOBI",NA,"","","",NA,"","So many PIJA fledgelings along this route?",-113.718261402075,41.5703715998599
"18","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","SPTO",32,"S","W","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"19","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","BRSP",36,"S","N","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"20","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","BRSP",57,"S","SW","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"21","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","BRSP",62,"S","S","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"22","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","WEME",132,"S","SE","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"23","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","WEME",89,"S","NW","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"24","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","BRSP",69,"S","NE","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"25","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","SAGS",490,"S","S","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"26","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","MODO",330,"S","SE","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"27","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","WEME",146,"S","SW","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"28","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","WEME",189,"S","NE","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"29","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","SPTO",23,"S","W","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"30","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","PIJA",636,"C","SW","U",14,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"31","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","NOBI",NA,"","","",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"32","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","SPTO",33,"C","SE","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"33","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","SPTO",54,"S","SW","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"34","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,14,"05:46","CORA",632,"V","S","U",NA,"PIJA flock mobbing raven","So many PIJA fledgelings along this route?",-113.715194610479,41.5703854762811
"35","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","PIJA",365,"C","E","U",14,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"36","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","ROWR",128,"S","SW","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"37","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","WEME",221,"S","NW","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"38","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","SPTO",72,"C","E","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"39","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","WEME",89,"C","E","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"40","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","WEME",98,"C","W","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"41","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","GTTO",82,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"42","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","BRSP",124,"S","E","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"43","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","BRSP",172,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"44","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","SPTO",93,"C","NE","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"45","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","BRSP",210,"S","NE","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"46","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,15,"05:55","MODO",424,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.712273010996,41.5704911967504
"47","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","PIJA",250,"C","S","U",10,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"48","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","SPTO",152,"S","E","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"49","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","WEME",175,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"50","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","ROWR",153,"S","NE","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"51","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","WEME",93,"S","S","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"52","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","WEME",107,"S","W","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"53","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","BRSP",110,"S","SE","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"54","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","BRSP",165,"S","NW","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"55","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","MODO",432,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"56","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","LASP",75,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"57","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","NOBI",NA,"","","",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"58","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,16,"06:06","PIJA",111,"V","N","J",NA,"","So many PIJA fledgelings along this route?",-113.709237696565,41.5705511393134
"59","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","WEME",88,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"60","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","WEME",124,"S","NW","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"61","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","NOMO",89,"S","N","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"62","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","PIJA",82,"C","S","U",18,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"63","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","PIJA",76,"C","S","U",7,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"64","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","BUOR",27,"S","W","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"65","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","WEME",84,"S","W","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
"66","will_harrod","UT-C01","y2",1,2023-05-23,10,20,2,2,0,12,"06:20","WEME",154,"S","S","U",NA,"","So many PIJA fledgelings along this route?",-113.709392428553,41.572775132581
